work_id,pre_sanction_risk,rule_risk_component_pre_sanction,statistical_anomaly_component_pre_sanction,ml_anomaly_component_pre_sanction,peer_anomaly_component_pre_sanction,data_quality_component_pre_sanction,in_progress_risk,rule_risk_component_in_progress,statistical_anomaly_component_in_progress,ml_anomaly_component_in_progress,peer_anomaly_component_in_progress,data_quality_component_in_progress,post_completion_risk,rule_risk_component_post_completion,statistical_anomaly_component_post_completion,ml_anomaly_component_post_completion,peer_anomaly_component_post_completion,data_quality_component_post_completion,risk_mode,overall_risk,risk_band,rule_risk_component,statistical_anomaly_component,ml_anomaly_component,peer_anomaly_component,data_quality_component
WS/MP724/2023-2024/84108,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.765138278593323,10.0,0.0,1.7615023120155449,7.06418908095107,25.0,,,,,,,IN_PROGRESS,7.765138278593323,LOW,10.0,0.0,1.7615023120155449,7.06418908095107,25.0
WS/MP724/2023-2024/84110,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.759869506171336,10.0,0.0,1.8730770184520957,6.9262705124045825,25.0,,,,,,,IN_PROGRESS,7.759869506171336,LOW,10.0,0.0,1.8730770184520957,6.9262705124045825,25.0
WS/MP724/2023-2024/84121,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.069578328245729,10.0,0.0,0.31754955614842173,0.030342085080227163,25.0,,,,,,,IN_PROGRESS,6.069578328245729,LOW,10.0,0.0,0.31754955614842173,0.030342085080227163,25.0
WS/MP724/2023-2024/84142,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.854227911620441,10.0,0.0,0.7928332593597992,3.478306298742405,25.0,,,,,,,IN_PROGRESS,6.854227911620441,LOW,10.0,0.0,0.7928332593597992,3.478306298742405,25.0
WS/MP724/2023-2024/84143,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,31.848452518265354,10.0,20.0,39.40343817267041,74.83882441865634,25.0,,,,,,,IN_PROGRESS,31.848452518265354,MEDIUM,10.0,20.0,39.40343817267041,74.83882441865634,25.0
WS/MP724/2023-2024/84145,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.662005007989746,10.0,0.0,1.452713811817393,6.857311228131338,25.0,,,,,,,IN_PROGRESS,7.662005007989746,LOW,10.0,0.0,1.452713811817393,6.857311228131338,25.0
WS/MP724/2024-2025/131409,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.844573611822187,10.0,0.0,0.7928332593597992,3.4300347997511347,25.0,,,,,,,IN_PROGRESS,6.844573611822187,LOW,10.0,0.0,0.7928332593597992,3.4300347997511347,25.0
WS/MP724/2024-2025/131467,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,8.967553661101398,10.0,0.0,1.5835777403920424,13.254190565114943,25.0,,,,,,,IN_PROGRESS,8.967553661101398,LOW,10.0,0.0,1.5835777403920424,13.254190565114943,25.0
WS/MP724/2024-2025/177261,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,13.142081447906198,10.0,0.0,3.324119391058264,32.386287848472726,25.0,,,,,,,IN_PROGRESS,13.142081447906198,LOW,10.0,0.0,3.324119391058264,32.386287848472726,25.0
WS/MP724/2024-2025/177262,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.444538613334208,10.0,0.0,0.16356883827198754,2.0591242283990523,25.0,,,,,,,IN_PROGRESS,6.444538613334208,LOW,10.0,0.0,0.16356883827198754,2.0591242283990523,25.0
WS/MP724/2024-2025/177263,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.219326331154398,10.0,0.0,1.3080989558379548,4.7885326999340325,25.0,,,,,,,IN_PROGRESS,7.219326331154398,LOW,10.0,0.0,1.3080989558379548,4.7885326999340325,25.0
WS/MP724/2024-2025/177264,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.347839144177854,10.0,0.0,0.028936511628559047,1.7102592092607134,25.0,,,,,,,IN_PROGRESS,6.347839144177854,LOW,10.0,0.0,0.028936511628559047,1.7102592092607134,25.0
WS/MP724/2024-2025/177266,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.268712381598639,10.0,0.0,0.002993421721338417,1.3405684862718548,25.0,,,,,,,IN_PROGRESS,6.268712381598639,LOW,10.0,0.0,0.002993421721338417,1.3405684862718548,25.0
WS/MP724/2024-2025/177276,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.4077700914761,10.0,0.0,2.9783373632539654,29.060513094126538,25.0,,,,,,,IN_PROGRESS,12.4077700914761,LOW,10.0,0.0,2.9783373632539654,29.060513094126538,25.0
WS/MP724/2024-2025/177277,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.4077700914761,10.0,0.0,2.9783373632539654,29.060513094126538,25.0,,,,,,,IN_PROGRESS,12.4077700914761,LOW,10.0,0.0,2.9783373632539654,29.060513094126538,25.0
WS/MP724/2024-2025/177278,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.4077700914761,10.0,0.0,2.9783373632539654,29.060513094126538,25.0,,,,,,,IN_PROGRESS,12.4077700914761,LOW,10.0,0.0,2.9783373632539654,29.060513094126538,25.0
WS/MP724/2024-2025/177280,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.4077700914761,10.0,0.0,2.9783373632539654,29.060513094126538,25.0,,,,,,,IN_PROGRESS,12.4077700914761,LOW,10.0,0.0,2.9783373632539654,29.060513094126538,25.0
WS/MP724/2024-2025/177281,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.4077700914761,10.0,0.0,2.9783373632539654,29.060513094126538,25.0,,,,,,,IN_PROGRESS,12.4077700914761,LOW,10.0,0.0,2.9783373632539654,29.060513094126538,25.0
WS/MP724/2024-2025/177282,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,8.894142025482523,10.0,0.0,1.701157862062028,12.769552265350592,25.0,,,,,,,IN_PROGRESS,8.894142025482523,LOW,10.0,0.0,1.701157862062028,12.769552265350592,25.0
WS/MP724/2024-2025/177284,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.4077700914761,10.0,0.0,2.9783373632539654,29.060513094126538,25.0,,,,,,,IN_PROGRESS,12.4077700914761,LOW,10.0,0.0,2.9783373632539654,29.060513094126538,25.0
WS/MP724/2024-2025/177287,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.4077700914761,10.0,0.0,2.9783373632539654,29.060513094126538,25.0,,,,,,,IN_PROGRESS,12.4077700914761,LOW,10.0,0.0,2.9783373632539654,29.060513094126538,25.0
WS/MP724/2024-2025/177288,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.4077700914761,10.0,0.0,2.9783373632539654,29.060513094126538,25.0,,,,,,,IN_PROGRESS,12.4077700914761,LOW,10.0,0.0,2.9783373632539654,29.060513094126538,25.0
WS/MP724/2024-2025/177289,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.4077700914761,10.0,0.0,2.9783373632539654,29.060513094126538,25.0,,,,,,,IN_PROGRESS,12.4077700914761,LOW,10.0,0.0,2.9783373632539654,29.060513094126538,25.0
WS/MP724/2024-2025/177290,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.369616819250394,10.0,0.0,1.3699585535855054,5.478125542666468,25.0,,,,,,,IN_PROGRESS,7.369616819250394,LOW,10.0,0.0,1.3699585535855054,5.478125542666468,25.0
WS/MP724/2024-2025/177292,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.60991472439072,10.0,0.0,0.3298194502168745,2.7197541717367257,25.0,,,,,,,IN_PROGRESS,6.60991472439072,LOW,10.0,0.0,0.3298194502168745,2.7197541717367257,25.0
WS/MP724/2024-2025/177293,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,11.650295329768163,10.0,0.0,2.7790654621439117,25.472411186696895,25.0,,,,,,,IN_PROGRESS,11.650295329768163,LOW,10.0,0.0,2.7790654621439117,25.472411186696895,25.0
WS/MP724/2024-2025/177295,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.4077700914761,10.0,0.0,2.9783373632539654,29.060513094126538,25.0,,,,,,,IN_PROGRESS,12.4077700914761,LOW,10.0,0.0,2.9783373632539654,29.060513094126538,25.0
WS/MP724/2024-2025/177311,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,32.38920954501435,30.0,0.0,22.107223306415417,74.83882441865634,25.0,,,,,,,IN_PROGRESS,32.38920954501435,MEDIUM,30.0,0.0,22.107223306415417,74.83882441865634,25.0
WS/MP724/2024-2025/177316,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.33680401002377,10.0,0.0,4.654762501494236,12.029257548624606,25.0,,,,,,,IN_PROGRESS,9.33680401002377,LOW,10.0,0.0,4.654762501494236,12.029257548624606,25.0
WS/MP724/2024-2025/177367,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.4077700914761,10.0,0.0,2.9783373632539654,29.060513094126538,25.0,,,,,,,IN_PROGRESS,12.4077700914761,LOW,10.0,0.0,2.9783373632539654,29.060513094126538,25.0
WS/MP724/2024-2025/177368,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.4077700914761,10.0,0.0,2.9783373632539654,29.060513094126538,25.0,,,,,,,IN_PROGRESS,12.4077700914761,LOW,10.0,0.0,2.9783373632539654,29.060513094126538,25.0
WS/MP724/2024-2025/177369,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,35.80319463523603,30.0,0.0,26.287548472965543,87.72842470321463,25.0,,,,,,,IN_PROGRESS,35.80319463523603,MEDIUM,30.0,0.0,26.287548472965543,87.72842470321463,25.0
WS/MP724/2024-2025/177370,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,8.126959222407333,10.0,0.0,2.3982991984404496,8.23649691359621,25.0,,,,,,,IN_PROGRESS,8.126959222407333,LOW,10.0,0.0,2.3982991984404496,8.23649691359621,25.0
WS/MP724/2024-2025/183623,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.4077700914761,10.0,0.0,2.9783373632539654,29.060513094126538,25.0,,,,,,,IN_PROGRESS,12.4077700914761,LOW,10.0,0.0,2.9783373632539654,29.060513094126538,25.0
WS/MP724/2025-2026/177253,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,17.844832353269304,10.0,0.0,3.8553475740029097,55.368814192343606,25.0,,,,,,,IN_PROGRESS,17.844832353269304,LOW,10.0,0.0,3.8553475740029097,55.368814192343606,25.0
WS/MP724/2025-2026/177255,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.176298388580852,10.0,0.0,3.1103834995268995,27.771108443377358,25.0,,,,,,,IN_PROGRESS,12.176298388580852,LOW,10.0,0.0,3.1103834995268995,27.771108443377358,25.0
WS/MP724/2025-2026/177256,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.168644743918654,10.0,0.0,1.6649806854774445,4.178243034115827,25.0,,,,,,,IN_PROGRESS,7.168644743918654,LOW,10.0,0.0,1.6649806854774445,4.178243034115827,25.0
WS/MP724/2025-2026/177258,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,13.142081447906198,10.0,0.0,3.324119391058264,32.386287848472726,25.0,,,,,,,IN_PROGRESS,13.142081447906198,LOW,10.0,0.0,3.324119391058264,32.386287848472726,25.0
WS/MP724/2025-2026/177259,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.109170644321718,10.0,0.0,1.4469133644069936,4.0989398572015965,25.0,,,,,,,IN_PROGRESS,7.109170644321718,LOW,10.0,0.0,1.4469133644069936,4.0989398572015965,25.0
WS/MP724/2025-2026/177260,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.260050747256042,10.0,0.0,1.2853588894526045,15.014894846827609,25.0,,,,,,,IN_PROGRESS,9.260050747256042,LOW,10.0,0.0,1.2853588894526045,15.014894846827609,25.0
WS/MP724/2025-2026/177265,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,51.41648875188579,30.0,40.0,69.76551698872063,92.31692677070828,25.0,,,,,,,IN_PROGRESS,51.41648875188579,HIGH,30.0,40.0,69.76551698872063,92.31692677070828,25.0
WS/MP724/2025-2026/177315,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,31.00353157953382,30.0,0.0,15.178833479012757,74.83882441865634,25.0,,,,,,,IN_PROGRESS,31.00353157953382,MEDIUM,30.0,0.0,15.178833479012757,74.83882441865634,25.0
WS/MP724/2025-2026/177317,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.33680401002377,10.0,0.0,4.654762501494236,12.029257548624606,25.0,,,,,,,IN_PROGRESS,9.33680401002377,LOW,10.0,0.0,4.654762501494236,12.029257548624606,25.0
WS/MP724/2025-2026/177318,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.800892919663664,10.0,0.0,0.5951175838491568,3.4093470144691613,25.0,,,,,,,IN_PROGRESS,6.800892919663664,LOW,10.0,0.0,0.5951175838491568,3.4093470144691613,25.0
WS/MP724/2025-2026/177319,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.025780921200462,10.0,0.0,1.1263008689304352,4.002603737071875,25.0,,,,,,,IN_PROGRESS,7.025780921200462,LOW,10.0,0.0,1.1263008689304352,4.002603737071875,25.0
WS/MP724/2025-2026/177320,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,31.206084162275772,30.0,0.0,16.191596392722513,74.83882441865634,25.0,,,,,,,IN_PROGRESS,31.206084162275772,MEDIUM,30.0,0.0,16.191596392722513,74.83882441865634,25.0
WS/MP724/2025-2026/177321,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.657771959654084,10.0,0.0,1.447064409100558,6.841795389169859,25.0,,,,,,,IN_PROGRESS,7.657771959654084,LOW,10.0,0.0,1.447064409100558,6.841795389169859,25.0
WS/MP724/2025-2026/177322,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,10.04340107512336,10.0,0.0,6.041390103987479,14.17561527162931,25.0,,,,,,,IN_PROGRESS,10.04340107512336,LOW,10.0,0.0,6.041390103987479,14.17561527162931,25.0
WS/MP724/2025-2026/177323,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.25668951726263,10.0,0.0,4.576988447371601,11.706459138941552,25.0,,,,,,,IN_PROGRESS,9.25668951726263,LOW,10.0,0.0,4.576988447371601,11.706459138941552,25.0
WS/MP724/2025-2026/177324,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.378523818843576,10.0,0.0,0.6904210666823556,6.202198027535525,25.0,,,,,,,IN_PROGRESS,7.378523818843576,LOW,10.0,0.0,0.6904210666823556,6.202198027535525,25.0
WS/MP724/2025-2026/177325,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.539539161325092,10.0,0.0,1.3147554950097655,6.382940311615696,25.0,,,,,,,IN_PROGRESS,7.539539161325092,LOW,10.0,0.0,1.3147554950097655,6.382940311615696,25.0
WS/MP724/2025-2026/177362,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,54.41526584254884,50.0,0.0,65.98750479408785,74.83882441865634,87.5,,,,,,,IN_PROGRESS,54.41526584254884,HIGH,50.0,0.0,65.98750479408785,74.83882441865634,87.5
WS/MP724/2025-2026/177372,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,8.734486889533969,10.0,0.0,3.3671590058763274,10.305275441793516,25.0,,,,,,,IN_PROGRESS,8.734486889533969,LOW,10.0,0.0,3.3671590058763274,10.305275441793516,25.0
WS/MP725/2024-2025/25051,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.542214781554894,10.0,0.0,1.3147554950097655,6.396318412764705,25.0,,,,,,,IN_PROGRESS,7.542214781554894,LOW,10.0,0.0,1.3147554950097655,6.396318412764705,25.0
WS/MP725/2024-2025/79441,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,43.92098590819755,30.0,20.0,48.85751946584656,90.74741007514118,25.0,,,,,,,IN_PROGRESS,43.92098590819755,MEDIUM,30.0,20.0,48.85751946584656,90.74741007514118,25.0
WS/MP725/2024-2025/79446,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,52.46107032509261,30.0,40.0,70.76895929075138,96.53639233471165,25.0,,,,,,,IN_PROGRESS,52.46107032509261,HIGH,30.0,40.0,70.76895929075138,96.53639233471165,25.0
WS/MP725/2024-2025/82259,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,55.231366703194254,30.0,20.0,76.93386655140765,87.9729669645636,87.5,,,,,,,IN_PROGRESS,55.231366703194254,HIGH,30.0,20.0,76.93386655140765,87.9729669645636,87.5
WS/MP725/2025-2026/183847,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.836603294118596,10.0,0.0,0.6634725198551782,3.5195439507378046,25.0,,,,,,,IN_PROGRESS,6.836603294118596,LOW,10.0,0.0,0.6634725198551782,3.5195439507378046,25.0
WS/MP725/2025-2026/183848,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,8.214781847849022,10.0,0.0,1.6879326263777281,9.385976612867374,25.0,,,,,,,IN_PROGRESS,8.214781847849022,LOW,10.0,0.0,1.6879326263777281,9.385976612867374,25.0
WS/MP725/2025-2026/183850,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.18412298474163,10.0,0.0,1.7282713195998536,14.192343604108304,25.0,,,,,,,IN_PROGRESS,9.18412298474163,LOW,10.0,0.0,1.7282713195998536,14.192343604108304,25.0
WS/MP725/2025-2026/183853,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.161891870073543,10.0,0.0,1.7282713195998536,14.081188030767855,25.0,,,,,,,IN_PROGRESS,9.161891870073543,LOW,10.0,0.0,1.7282713195998536,14.081188030767855,25.0
WS/MP725/2025-2026/183854,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.70993052697294,10.0,0.0,0.8799180743738311,7.669734560490871,25.0,,,,,,,IN_PROGRESS,7.70993052697294,LOW,10.0,0.0,0.8799180743738311,7.669734560490871,25.0
WS/MP725/2025-2026/183855,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.717447295055429,10.0,0.0,4.878475558177694,13.708760917099452,25.0,,,,,,,IN_PROGRESS,9.717447295055429,LOW,10.0,0.0,4.878475558177694,13.708760917099452,25.0
WS/MP725/2025-2026/183856,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.461749501985922,10.0,0.0,1.0423483887356988,6.266399121193915,25.0,,,,,,,IN_PROGRESS,7.461749501985922,LOW,10.0,0.0,1.0423483887356988,6.266399121193915,25.0
WS/MP725/2025-2026/183861,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.409788200947599,10.0,0.0,4.668129024888394,12.3808119798496,25.0,,,,,,,IN_PROGRESS,9.409788200947599,LOW,10.0,0.0,4.668129024888394,12.3808119798496,25.0
WS/MP725/2025-2026/183862,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.643262926242993,10.0,0.0,1.447064409100558,6.769250222114406,25.0,,,,,,,IN_PROGRESS,7.643262926242993,LOW,10.0,0.0,1.447064409100558,6.769250222114406,25.0
WS/MP725/2025-2026/183868,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.20276277248383,10.0,0.0,1.5591130576518877,4.45470080476726,25.0,,,,,,,IN_PROGRESS,7.20276277248383,LOW,10.0,0.0,1.5591130576518877,4.45470080476726,25.0
WS/MP725/2025-2026/183869,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,31.628015029565063,30.0,0.0,18.301250729168956,74.83882441865634,25.0,,,,,,,IN_PROGRESS,31.628015029565063,MEDIUM,30.0,0.0,18.301250729168956,74.83882441865634,25.0
WS/MP725/2025-2026/183873,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,11.40659316886166,10.0,0.0,10.277652707301218,16.75531313700708,25.0,,,,,,,IN_PROGRESS,11.40659316886166,LOW,10.0,0.0,10.277652707301218,16.75531313700708,25.0
WS/MP725/2025-2026/183875,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,8.245632158892022,10.0,0.0,2.673485743227156,8.554675051232955,25.0,,,,,,,IN_PROGRESS,8.245632158892022,LOW,10.0,0.0,2.673485743227156,8.554675051232955,25.0
WS/MP725/2025-2026/184043,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.479775458894949,10.0,0.0,1.0423483887356988,6.356528905739044,25.0,,,,,,,IN_PROGRESS,7.479775458894949,LOW,10.0,0.0,1.0423483887356988,6.356528905739044,25.0
WS/MP725/2025-2026/184044,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.6680887766036285,10.0,0.0,0.3298194502168745,3.010624432801267,25.0,,,,,,,IN_PROGRESS,6.6680887766036285,LOW,10.0,0.0,0.3298194502168745,3.010624432801267,25.0
WS/MP725/2025-2026/184045,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,19.684572691317406,10.0,0.0,7.08721808732821,61.33564536925882,25.0,,,,,,,IN_PROGRESS,19.684572691317406,LOW,10.0,0.0,7.08721808732821,61.33564536925882,25.0
WS/MP725/2025-2026/184046,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,8.740223613721358,10.0,0.0,4.2475587468721026,9.453559321734685,25.0,,,,,,,IN_PROGRESS,8.740223613721358,LOW,10.0,0.0,4.2475587468721026,9.453559321734685,25.0
WS/MP725/2025-2026/184047,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.35370068334108,10.0,0.0,0.028936511628559047,1.7395669050768416,25.0,,,,,,,IN_PROGRESS,6.35370068334108,LOW,10.0,0.0,0.028936511628559047,1.7395669050768416,25.0
WS/MP725/2025-2026/184051,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.848642209594308,10.0,0.0,0.7928332593597992,3.450377788611741,25.0,,,,,,,IN_PROGRESS,6.848642209594308,LOW,10.0,0.0,0.7928332593597992,3.450377788611741,25.0
WS/MP725/2025-2026/184052,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,8.734486889533969,10.0,0.0,3.3671590058763274,10.305275441793516,25.0,,,,,,,IN_PROGRESS,8.734486889533969,LOW,10.0,0.0,3.3671590058763274,10.305275441793516,25.0
WS/MP725/2025-2026/184054,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,14.331908929341367,10.0,0.0,2.3504876905910534,39.309056956115775,25.0,,,,,,,IN_PROGRESS,14.331908929341367,LOW,10.0,0.0,2.3504876905910534,39.309056956115775,25.0
WS/MP725/2025-2026/184057,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.851000617116453,10.0,0.0,0.7928332593597992,3.462169826222466,25.0,,,,,,,IN_PROGRESS,6.851000617116453,LOW,10.0,0.0,0.7928332593597992,3.462169826222466,25.0
WS/MP725/2025-2026/184058,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.359272831478428,10.0,0.0,4.748142805592394,12.048221351799745,25.0,,,,,,,IN_PROGRESS,9.359272831478428,LOW,10.0,0.0,4.748142805592394,12.048221351799745,25.0
WS/MP725/2025-2026/184059,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.280641553300667,10.0,0.0,4.970379067558007,11.432828698945322,25.0,,,,,,,IN_PROGRESS,9.280641553300667,LOW,10.0,0.0,4.970379067558007,11.432828698945322,25.0
WS/MP725/2025-2026/184060,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.918589658085458,10.0,0.0,0.0,4.59294829042729,25.0,,,,,,,IN_PROGRESS,6.918589658085458,LOW,10.0,0.0,0.0,4.59294829042729,25.0
WS/MP725/2025-2026/184062,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.695702613585361,10.0,0.0,0.8799180743738311,7.598594993552976,25.0,,,,,,,IN_PROGRESS,7.695702613585361,LOW,10.0,0.0,0.8799180743738311,7.598594993552976,25.0
WS/MP725/2025-2026/184064,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.272573317040697,10.0,0.0,4.970379067558007,11.392487517645474,25.0,,,,,,,IN_PROGRESS,9.272573317040697,LOW,10.0,0.0,4.970379067558007,11.392487517645474,25.0
WS/MP725/2025-2026/184065,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,8.354211897848847,10.0,0.0,2.99192196770187,8.779137521542363,25.0,,,,,,,IN_PROGRESS,8.354211897848847,LOW,10.0,0.0,2.99192196770187,8.779137521542363,25.0
WS/MP725/2025-2026/184066,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.093966068663326,10.0,0.0,0.10689763018654572,0.3629327131300808,25.0,,,,,,,IN_PROGRESS,6.093966068663326,LOW,10.0,0.0,0.10689763018654572,0.3629327131300808,25.0
WS/MP725/2025-2026/184067,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,8.894142025482523,10.0,0.0,1.701157862062028,12.769552265350592,25.0,,,,,,,IN_PROGRESS,8.894142025482523,LOW,10.0,0.0,1.701157862062028,12.769552265350592,25.0
WS/MP725/2025-2026/184068,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.17076868987427,10.0,0.0,1.6649806854774445,4.188862763893907,25.0,,,,,,,IN_PROGRESS,7.17076868987427,LOW,10.0,0.0,1.6649806854774445,4.188862763893907,25.0
WS/MP725/2025-2026/184069,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.963196541850982,10.0,0.0,2.2151524780894576,7.6008302311654505,25.0,,,,,,,IN_PROGRESS,7.963196541850982,LOW,10.0,0.0,2.2151524780894576,7.6008302311654505,25.0
WS/MP725/2025-2026/184070,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.26184135067787,10.0,0.0,1.3654514734996124,14.943755279889736,25.0,,,,,,,IN_PROGRESS,9.26184135067787,LOW,10.0,0.0,1.3654514734996124,14.943755279889736,25.0
WS/MP725/2025-2026/233140,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,10.821071700883916,10.0,0.0,2.367774581961698,21.73758392245788,25.0,,,,,,,IN_PROGRESS,10.821071700883916,LOW,10.0,0.0,2.367774581961698,21.73758392245788,25.0
WS/MP725/2025-2026/233142,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,10.38589275267341,10.0,0.0,7.308992148891049,14.620471614476005,25.0,,,,,,,IN_PROGRESS,10.38589275267341,LOW,10.0,0.0,7.308992148891049,14.620471614476005,25.0
WS/MP725/2025-2026/233143,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.67840929558494,10.0,0.0,4.85147725516769,13.540569222757009,25.0,,,,,,,IN_PROGRESS,9.67840929558494,LOW,10.0,0.0,4.85147725516769,13.540569222757009,25.0
WS/MP725/2025-2026/233148,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,11.400138579853685,10.0,0.0,10.277652707301218,16.7230401919672,25.0,,,,,,,IN_PROGRESS,11.400138579853685,LOW,10.0,0.0,10.277652707301218,16.7230401919672,25.0
WS/MP725/2025-2026/233225,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.474316867859503,10.0,0.0,4.446545687963478,12.92503865133404,25.0,,,,,,,IN_PROGRESS,9.474316867859503,LOW,10.0,0.0,4.446545687963478,12.92503865133404,25.0
WS/MP725/2025-2026/233227,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.278902692582264,10.0,0.0,1.1262310222883323,5.268282440622988,25.0,,,,,,,IN_PROGRESS,7.278902692582264,LOW,10.0,0.0,1.1262310222883323,5.268282440622988,25.0
WS/MP725/2025-2026/233228,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.9644791845384635,10.0,0.0,2.2151524780894576,7.6072434446028625,25.0,,,,,,,IN_PROGRESS,7.9644791845384635,LOW,10.0,0.0,2.2151524780894576,7.6072434446028625,25.0
WS/MP725/2025-2026/233229,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.36862371042588,10.0,0.0,4.748142805592394,12.094975746537006,25.0,,,,,,,IN_PROGRESS,9.36862371042588,LOW,10.0,0.0,4.748142805592394,12.094975746537006,25.0
