state,mp_name,mp_name_normalized,constituency,allocated_amount,allocation_level,allocation_term,allocation_term_confidence,allocation_term_evidence,source_package,source_file,source_row_number,source_record_id,allocation_is_cumulative_or_aggregate
Rajasthan,SANJNA JATAV,SANJNA JATAV,BHARATPUR(SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,412,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row412,True
Chhattisgarh,Santosh Pandey,Santosh Pandey,RAJNANDGAON,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,413,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row413,True
Odisha,Saptagiri Sankar Ulaka,Saptagiri Sankar Ulaka,KORAPUT(ST),269500000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,414,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row414,True
Punjab,SARABJEET SINGH KHALSA,SARABJEET SINGH KHALSA,FARIDKOT(SC),150850348.15,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,415,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row415,True
Tamil Nadu,Sasikanth Senthil,Sasikanth Senthil,TIRUVALLUR(SC),171500000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,416,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row416,True
Haryana,SATPAL BRAHAMCHARI,SATPAL BRAHAMCHARI,SONEPAT,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,417,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row417,True
West Bengal,Saumitra khan,Saumitra khan,BISHNUPUR(SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,418,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row418,True
Madhya Pradesh,SAVITRI THAKUR,SAVITRI THAKUR,DHAR(ST),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,419,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row419,True
West Bengal,SAYANI GHOSH,SAYANI GHOSH,JADAVPUR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,420,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row420,True
Haryana,SELJA,SELJA,SIRSA(SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,421,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row421,True
Tamil Nadu,SELVAGANAPATHI T M,SELVAGANAPATHI T M,SALEM,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,422,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row422,True
Tamil Nadu,SELVARAJ V,SELVARAJ V,NAGAPATTINAM(SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,423,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row423,True
Kerala,SHAFI PARAMBIL,SHAFI PARAMBIL,VADAKARA,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,424,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row424,True
Bihar,SHAMBHAVI,SHAMBHAVI,SAMASTIPUR(SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,425,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row425,True
Madhya Pradesh,Shankar Lalwani,Shankar Lalwani,INDORE,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,426,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row426,True
Uttar Pradesh,SHASHANK MANI,SHASHANK MANI,DEORIA,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,427,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row427,True
West Bengal,Shatrughan Sinha,Shatrughan Sinha,ASANSOL,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,428,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row428,True
Punjab,SHER SINGH GHUBAYA,SHER SINGH GHUBAYA,FIROZPUR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,429,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row429,True
Madhya Pradesh,SHIVMANGAL SINGH TOMAR,SHIVMANGAL SINGH TOMAR,MORENA,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,430,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row430,True
Madhya Pradesh,SHIVRAJ SINGH CHOUHAN,SHIVRAJ SINGH CHOUHAN,VIDISHA,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,431,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row431,True
Karnataka,SHOBHA KARANDLAJE,SHOBHA KARANDLAJE,BANGALORE NORTH,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,432,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row432,True
Gujarat,SHOBHANABEN MAHENDRASINH BARAIYA,SHOBHANABEN MAHENDRASINH BARAIYA,SABARKANTHA,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,433,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row433,True
Karnataka,SHREYAS. M. PATEL,SHREYAS. M. PATEL,HASSAN,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,434,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row434,True
Haryana,Shri Dharambir Singh,Shri Dharambir Singh,BHIWANI MAHENDRAGARH,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,435,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row435,True
West Bengal,Shri Abhishek Banerjee,Shri Abhishek Banerjee,DIAMOND HARBOUR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,436,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row436,True
Punjab,Shri Amar Singh,Shri Amar Singh,FATEHGARH SAHIB(SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,437,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row437,True
Gujarat,Shri Amit Shah,Shri Amit Shah,GANDHINAGAR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,438,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row438,True
Madhya Pradesh,Shri Anil Firojiya,Shri Anil Firojiya,UJJAIN(SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,439,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row439,True
Rajasthan,Shri Arjun Ram Meghwal,Shri Arjun Ram Meghwal,BIKANER(SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,440,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row440,True
Uttar Pradesh,Shri Arun Kumar Sagar,Shri Arun Kumar Sagar,SHAHJAHANPUR(SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,441,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row441,True
Karnataka,Shri B Y Raghavendra,Shri B Y Raghavendra,SHIMOGA,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,442,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row442,True
Kerala,Shri Benny Behanan,Shri Benny Behanan,CHALAKUDY,164674770.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,443,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row443,True
Odisha,Shri Bhartruhari Mahtab,Shri Bhartruhari Mahtab,CUTTACK,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,444,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row444,True
Jharkhand,Shri Chandra Prakash Choudhary,Shri Chandra Prakash Choudhary,GIRIDIH,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,445,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row445,True
West Bengal,Shri Deepak (Dev) Adhikari,Shri Deepak (Dev) Adhikari,GHATAL,200747364.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,446,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row446,True
Punjab,Shri Gurjeet Singh Aujla,Shri Gurjeet Singh Aujla,AMRITSAR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,447,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row447,True
Rajasthan,Shri Hanuman Beniwal,Shri Hanuman Beniwal,NAGAUR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,448,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row448,True
Kerala,Shri Hibi Eden,Shri Hibi Eden,ERNAKULAM,162177260.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,449,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row449,True
Bihar,Shri Janardan Singh Sigriwal,Shri Janardan Singh Sigriwal,MAHARAJGANJ_BR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,450,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row450,True
Odisha,Shri Jual Oram,Shri Jual Oram,SUNDARGARH (ST),173096756.91,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,451,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row451,True
Jammu And Kashmir,Shri Jugal Kishore Sharma,Shri Jugal Kishore Sharma,JAMMU,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,452,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row452,True
West Bengal,Shri Jyotirmay Singh Mahato,Shri Jyotirmay Singh Mahato,PURULIA,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,453,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row453,True
Tamil Nadu,Shri Karti P Chidambaram,Shri Karti P Chidambaram,SIVAGANGA,159049284.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,454,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row454,True
Kerala,Shri Kumbakudi Sudhakaran,Shri Kumbakudi Sudhakaran,KANNUR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,455,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row455,True
Karnataka,Shri LS Tejasvi Surya,Shri LS Tejasvi Surya,BANGALORE SOUTH,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,456,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row456,True
Kerala,Shri M K Raghavan,Shri M K Raghavan,KOZHIKODE,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,457,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row457,True
Uttar Pradesh,Shri Narendra Modi,Shri Narendra Modi,VARANASI,162070276.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,458,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row458,True
Kerala,Shri NK Premachandran,Shri NK Premachandran,KOLLAM,171477994.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,459,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row459,True
Rajasthan,Shri PP Chaudhary,Shri PP Chaudhary,PALI,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,460,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row460,True
Kerala,Shri Rajmohan Unnithan,Shri Rajmohan Unnithan,KASARAGOD,156754633.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,461,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row461,True
Assam,Shri Sarbananda Sonowal (18LS),Shri Sarbananda Sonowal (18LS),DIBRUGARH,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,462,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row462,True
Uttar Pradesh,Shri Satish Kumar Gautam,Shri Satish Kumar Gautam,ALIGARH,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,463,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row463,True
West Bengal,Shri Shantanu Thakur,Shri Shantanu Thakur,BANGAON(SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,464,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row464,True
Madhya Pradesh,Shri Sudheer Gupta,Shri Sudheer Gupta,MANDSOUR,148988014.83,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,465,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row465,True
Kerala,Shri Suresh Kodikunnil,Shri Suresh Kodikunnil,MAVELIKKARA(SC),172429519.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,466,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row466,True
Arunachal Pradesh,Shri Tapir Gao,Shri Tapir Gao,ARUNACHAL EAST,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,467,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row467,True
Tamil Nadu,Shri vijayakumar Vasanth,Shri vijayakumar Vasanth,KANNIYAKUMARI,171500000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,468,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row468,True
Maharashtra,Shrikant Eknath Shinde,Shrikant Eknath Shinde,KALYAN,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,469,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row469,True
Maharashtra,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,470,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row470,True
Goa,Shripad Yesso Naik,Shripad Yesso Naik,NORTH GOA,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,471,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row471,True
Maharashtra,Shrirang Appa Barne,Shrirang Appa Barne,MAVAL,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,472,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row472,True
Maharashtra,Shyamkumar,Shyamkumar,RAMTEK(SC),147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,473,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row473,True
Andhra Pradesh,Sivanath Kesineni,Sivanath Kesineni,VIJAYAWADA,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,474,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row474,True
West Bengal,SK NURUL ISLAM,SK NURUL ISLAM,BASIRHAT,49000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,475,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row475,True
Maharashtra,SMITA UDAY WAGH,SMITA UDAY WAGH,JALGAON,148107373.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,476,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row476,True
Uttar Pradesh,Smt Anupriya Patel,Smt Anupriya Patel,MIRZAPUR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,477,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row477,True
Odisha,Smt Aparajita Sarangi,Smt Aparajita Sarangi,BHUBANESWAR,147420861.41,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,478,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row478,True
Uttar Pradesh,Smt Dimple Yadav,Smt Dimple Yadav,MAINPURI,192042469.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,479,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row479,True
Punjab,Smt Harsimrat Kaur Badal,Smt Harsimrat Kaur Badal,BHATINDA,159775982.39,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,480,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row480,True
Uttar Pradesh,Smt Hema Malini,Smt Hema Malini,MATHURA,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,481,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row481,True
Madhya Pradesh,Smt Himadri Singh,Smt Himadri Singh,SHAHDOL (ST),150724861.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,482,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row482,True
Gujarat,Smt Poonamben Hematbhai Maadam,Smt Poonamben Hematbhai Maadam,JAMNAGAR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,483,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row483,True
Maharashtra,Smt Raksha Nikhil Khadse,Smt Raksha Nikhil Khadse,RAVER,153112586.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,484,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row484,True
Tamil Nadu,Smt S Jothimani,Smt S Jothimani,KARUR,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,485,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row485,True
West Bengal,Smt Sajda Ahmed,Smt Sajda Ahmed,ULUBERIA,147000000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_5_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,486,STAGE1_5_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row486,True
