work_id,n_source_rows,source_stage1,source_stage1_5,is_cross_package_duplicate,has_conflict,state,ida,mp_name,mp_name_normalized,constituency,work_category,work_description,recommended_date,recommended_amount,sanction_date,recommendation_term,recommendation_term_confidence,resolution_status,work_raw,work_desc_from_work_field,work_id_unresolved_reason,recommendation_term_evidence,source_package,source_file,source_row_number,source_record_id,unresolved_record_id
WS/MP004/2023-2024/3775,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Installation of High Mast Light near Dhobgiddha Mod, Nagar Panchayat Rupauli",2023-07-15,955000.0,2023-08-10,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3777,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Installation of High Mast Light near Bajrangbali Chowk, Bhawanipur West, Nagar Panchayat Bhawanipur",2023-07-15,955000.0,2023-08-10,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3778,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Installation of High Mast Light near Tikapatti Bazar, Nagar Panchayat Rupauli",2023-07-15,955000.0,2023-08-10,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3779,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Installation of High Mast Light near Barhara Bazar, Barhara Block",2023-07-15,955000.0,2023-08-10,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3780,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Installation of High Mast Light near Singhiyan Mod, Bhawanipur East, Nagar Panchayat Bhawanipur",2023-07-15,955000.0,2023-08-10,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3781,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Installation of High Mast Light near Biroli Bazar, Nagar Panchayat Rupauli",2023-07-15,955000.0,2023-08-10,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3784,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Installation of High Mast Light near PHC, Tikapatti, Nagar Panchayat Rupauli",2023-07-15,955000.0,2023-08-10,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3785,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Installation of High Mast Light near Main Chowk, Gadbanaily Bazar, Nagar Panchayat Rupauli",2023-07-15,955000.0,2023-11-07,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3786,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Installation of High Mast Light near Ma Kali and Rajeshwar Nath Mahadev Mandir, Matihani Panchayat, Barhara Block",2023-07-15,955000.0,2023-08-10,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3787,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Installation of High Mast Light near Gariyha Balua Durga Mandir, Srinagar Block",2023-07-15,955000.0,2023-09-11,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3788,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Installation of High Mast Light near Harda Bazar, Purnea East Block",2023-07-15,955000.0,2023-10-17,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3805,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Installation of High Mast Light near Majhaili Bazar, Purnea East Block",2023-07-15,955000.0,2023-08-03,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3806,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Installation of High Mast Light near Mata Sthan, Ganeshpur Panchayat, K Nagar Block",2023-07-15,955000.0,2023-11-07,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3807,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Installation of High Mast Light near Triveni Chowk, Ward No 10, Dimia Chattarjan Panchayat, Purnea East Block",2023-07-15,955000.0,2023-09-11,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3853,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction of PCC road from Nirpur Chandrahi main road High School to Santu Kumar House at ward no 06, Nirpur Panchayat, Dhamdaha Block",2023-07-15,1155775.0,2023-11-08,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3854,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction of PCC road from Kailu Rishi house to Rajmohan Rishi house at Parsia Rahika PCC road, Mahadalit tola, ward 12, Gokulpur Panchayat, K.Nagar",2023-07-15,1017503.0,2024-01-19,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3855,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction of PCC road from NH31 road to Arun Mehta house at ward no 08, Gangaili Panchayat, K. Nagar Block",2023-07-15,668945.0,2024-03-04,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3856,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction of PCC road from Nilu Singh Patel house to Kalanand Vishwas house at Ward no 03, Nagar Nigam, Purnea",2023-07-15,1491925.0,2024-01-03,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3857,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction of PCC road from Shah Ehteshamulhaq house towards Patna X ray house at Ward no 20, Nagar Nigam, Purnea",2023-07-15,382500.0,2023-08-17,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3858,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction of Boundary wall of new constructed Community Hall near Old Cinema Hall at Ward no 37, Nagar Nigam, Purnea",2023-07-15,740597.0,2024-02-21,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3859,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction of PCC road from Utkramit High School, Madarpur towards Manjur Alam house at ward no 11, Sikandarpur Panchayat, Purnea East Block",2023-07-15,1495024.0,2024-01-03,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3860,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction of PCC road from Vasudev Mandal house towards Ramlal Mandal house at ward no 14 and 15, Goriar Patti Srimatta Panchayat, Rupauli Block",2023-07-15,1277930.0,2023-11-28,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3868,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction of PCC road from Kharkatta PMGSY road towards Dhori Mandal house at ward no 12, Lavi Panchayat, Bhawanipur Block",2023-07-15,1212033.0,2023-10-25,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3869,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction of PCC road from Bideshweri Mandal House towards Gokai Kamti house at Main road, ward no 06, Nathpur Panchayat, B. Kothi Block",2023-07-15,1468514.0,2023-11-08,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3870,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction of PCC road from Rajkiya Buniyadi Vidyalaya to Aanganwadi Center at ward no 02, Janki Nagar Nagarpanchayat",2023-07-15,906972.0,2023-11-08,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3871,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction of PCC road from Thakurbadi Mandir to Chandrakant Das Field at Ward 10, Ram Nagar Farsahi Milik Panchayat, Banmankhi Block",2023-07-15,1469382.0,2023-08-17,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3872,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction of PCC road from Rameswar Mandal House towards Bhola Yadav house at ward no 07, Kasba Nagar Parishad",2023-07-15,1482578.0,2023-11-08,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/3873,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction of PCC road from Harihar Rishi House towards Bharat Rishi house at ward no 11, Basantpur village, Kullakhas Panchayat, Kasba Block",2023-07-15,951295.0,2023-08-17,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9452,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction of PCC road from Bhudev Rai house to Mahendra Rai house at ward no 13, Dhushar Maharaji tola, Lakshmipur Charrapatti Village, Rupauli Block",2023-08-14,1202269.0,2023-12-21,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9453,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction of Building with roof on Community Hall 1st floor in near Mahavir Mandir, Rambagh, Professer Colony, Ward no 31, Nagar Nigam purnea",2023-08-14,1479999.0,2024-03-05,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9454,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction Of Drain and PCC road From Vinod Sinha House to Ravindra Sinha House at Draramshala Road, Amla Tola, Ward No 02, Nagar Nigam Purnea",2023-08-14,734072.0,2024-02-21,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9455,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction Of PCC road near Paradise School road to Sanjay Kumar Mandal (Police Nirikshak) House at Ward No 24, Nagar Nigam Purnea",2023-08-14,766078.0,2024-03-05,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9456,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction Of PCC road From Panchayat Bhawan Chowk to Hanuman Mandir at Ward No 24, Nagar Nigam Purnea",2023-08-14,1239303.0,2024-03-04,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9457,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction Of PCC Road From Main Road to Md Mohid House, at Ward No 10, Jabe Panchayat, Bhawanipur Block",2023-08-14,929519.0,2023-11-08,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9458,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction Of PCC Road From Sanjay Kumar Bablu House to Professor Shiv Shankar Mandal House in Uccha Madhyamik School Road, at Ward No 06, Vijay Mohanpur Panchayat, Rupauli Block",2023-08-14,1383102.0,2024-01-20,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9459,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction Of PCC Road From Main Road to Srikant Mandal House to Arjun Mandal House, at Ward No 03, Lakshmipur Girdhar Panchayat, Rupauli Block",2023-08-14,747598.0,2024-03-05,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9460,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction Of PCC Road From Madhu Masomat House to Mahadalit Tola Road at Ward No 09, Misri Nagar Village, Dansar Panchayat, Jalalgarh Block",2023-08-14,1207484.0,2023-11-08,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9461,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction Of PCC Road From Shiv Narayan Bishwas House to Mahadalit Tola Road at Ward No 03, Kathaili Village Ramdaili Panchayat, Jalalgarh Block",2023-08-14,1100414.0,2023-11-28,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9467,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction Of PCC Road From Deepak Bishwas House to Mahadalit Tola Road at Ward No 02, Bishanpur, Rahika Village, Malharia Panchayat, Kasba Block",2023-08-14,1326526.0,2023-11-08,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9468,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction Of PCC Road From Mukhiya Namita Devi House to Lalita Devi House to Sita Devi House at Ward No 12, Chanka Panchayat, Srinagar Block",2023-08-14,697218.0,2023-12-08,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9469,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,Construction Of PCC Road From Jagaili Champanagar Main Road to Neeraj Singh House to Ram Vilash Singh House at Srinagar Block,2023-08-14,740119.0,2023-12-08,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9470,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction Of PCC Road From Dinesh Mandal House to Dharmendra Mandal House to Panchu Mandal House at Ward No 12, Jagaili Panchayat, Srinagar Block",2023-08-14,1083379.0,2023-12-08,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9471,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction Of Boundary Wall in Raj Janki Thakur Badi, Ward No 11, Mokma Village, Bishanpur Panchayat, Dhamdaha Block",2023-08-14,1041512.0,2023-12-21,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9472,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction Of PCC road From Main road Md Anwar Shop to Lal Babu Singh House at Ward No 14, Sikandarpur Panchayat, Purnea East Block",2023-08-14,1116695.0,2023-08-17,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9473,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction Of PCC Road From Kali Sthan Road to Badri Rishi House to Brajesh Singh House at Ward No 09, Gangeli Panchayat, K Nagar Block",2023-08-14,809016.0,2023-12-08,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9474,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction Of PCC road From Pintu Mehta House to Sujit Kushwaha House at Ward No 08, Gokulpur Panchayat, K Nagar Block",2023-08-14,368617.0,2024-01-19,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9475,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction Of Cycle Shed in Project Kanya High School, Gokulpur, Ward No 08, Gokulpur Panchayat, K Nagar Block",2023-08-14,756402.0,2024-03-04,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9476,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction Of Toilet in Jama Masjid, Banbhag, Ward No 01, Banbhag Chunapur Panchayat, K Nagar Block",2023-08-14,478612.0,2024-01-20,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP004/2023-2024/9477,1.0,True,False,False,False,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Santosh Kumar,Santosh Kumar,PURNEA,Normal/Others,"Construction Of Community Hall in Sri Ram Janki Badi ThakurBadi Mandir, at Ward No 05, Bhawanipur Nagar Panchayat",2023-08-14,1374328.0,2024-02-10,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP005/2024-2025/145074,1.0,False,True,False,False,Gujarat,Ahmedabad(DISTRICT COLLECTOR AHMADABAD_IDA),Devusinh Jesingbhai Chauhan,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,"Construction of C.C Road at Bhalan Para Vistar, Keshaji Mangaji House towards Dasrathbhai Somabhai House",2024-10-01,450000.0,2025-03-29,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP005/2025-2026/164299,1.0,False,True,False,False,Gujarat,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),Devusinh Jesingbhai Chauhan,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,Construction of C.C Road Work at Parsantaj Village Main Road towards in front of LakhaMohan House Area,2025-01-10,250000.0,2025-04-19,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP005/2025-2026/164300,1.0,False,True,False,False,Gujarat,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),Devusinh Jesingbhai Chauhan,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,Construction of buildings for community at Vansar Village -,2025-01-10,495000.0,2025-07-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP005/2025-2026/164331,1.0,False,True,False,False,Gujarat,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),Devusinh Jesingbhai Chauhan,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,Construction of Paver Block Work at Dev Heritage Main Gate Beside Road Pathway,2025-01-10,100000.0,2026-02-17,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP005/2025-2026/164333,1.0,False,True,False,False,Gujarat,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),Devusinh Jesingbhai Chauhan,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,"Installing Drinking water and Pumping Machinery Work at Dev Heritage, Water Distribution System",2025-01-10,400000.0,2026-02-17,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP005/2025-2026/164754,1.0,False,True,False,False,Gujarat,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),Devusinh Jesingbhai Chauhan,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,Construction of C.C Road Work at Apruji_ East Area towards Bhalabhai Punjabhai Solanki House Area,2025-01-10,200000.0,2025-07-05,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP005/2025-2026/164756,1.0,False,True,False,False,Gujarat,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),Devusinh Jesingbhai Chauhan,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,Installing of Pumping Machinery and Related Work included Work at VaniyaVadi Fali Area,2025-01-10,125000.0,2025-07-05,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP005/2025-2026/164759,1.0,False,True,False,False,Gujarat,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),Devusinh Jesingbhai Chauhan,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,Construction of C.C Road Work at Dodiya Kui Village towards Government Borewell Area at Apruji.,2025-01-10,199267.0,2025-07-05,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP005/2025-2026/164760,1.0,False,True,False,False,Gujarat,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),Devusinh Jesingbhai Chauhan,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,Construction of Paverblock Work Road Work at Primary School at Ratnavali,2025-01-10,100000.0,2025-07-05,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP013/2024-2025/136719,1.0,False,True,False,False,Sikkim,Gangtok(DISTRICT COLLECTOR EAST DISTRICT_IDA),Indra Hang Subba,Indra Hang Subba,SIKKIM,Normal/Others,Construction of dry wall and boundary wall for protection of agriculture crops from wild animals within Tomki estate at Middle Luing under Luing Parbing GPU,2024-08-22,2000000.0,2024-10-30,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP013/2024-2025/137237,1.0,False,True,False,False,Sikkim,Pakyong(DISTRICT COLLECTOR PAKYONG_IDA),Indra Hang Subba,Indra Hang Subba,SIKKIM,Normal/Others,Construction of drainage system at Ambakey jhora under Chamlathang GPU,2024-08-27,1500000.0,2024-11-13,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP013/2024-2025/137238,1.0,False,True,False,False,Sikkim,Pakyong(DISTRICT COLLECTOR PAKYONG_IDA),Indra Hang Subba,Indra Hang Subba,SIKKIM,Normal/Others,Construction of drainage system from Pakyong road to Lower Senti at Chubba khola under Senti,2024-08-27,1500000.0,2024-11-13,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP013/2024-2025/137609,1.0,False,True,False,False,Sikkim,Gangtok(DISTRICT COLLECTOR EAST DISTRICT_IDA),Indra Hang Subba,Indra Hang Subba,SIKKIM,Repair and Renovation,Upgradation and repiar & restoration of Nawadaya SHG's envelope manufacturing plant,2024-08-29,1000000.0,2024-10-03,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP013/2024-2025/137610,1.0,False,True,False,False,Sikkim,Gangtok(DISTRICT COLLECTOR EAST DISTRICT_IDA),Indra Hang Subba,Indra Hang Subba,SIKKIM,Normal/Others,"Construction of RCC footpath at Christain burial ground,Chandmari",2024-08-29,1000000.0,2024-12-24,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP013/2024-2025/137611,1.0,False,True,False,False,Sikkim,Gangtok(DISTRICT COLLECTOR EAST DISTRICT_IDA),Indra Hang Subba,Indra Hang Subba,SIKKIM,Normal/Others,Anti erosion work at Kayathang rumtek under Kayathang Rumtek,2024-08-30,1500000.0,2024-10-03,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP013/2024-2025/137612,1.0,False,True,False,False,Sikkim,Gangtok(DISTRICT COLLECTOR EAST DISTRICT_IDA),Indra Hang Subba,Indra Hang Subba,SIKKIM,Repair and Renovation,restoration of protective work at Rumtek Arigaon under Kagyud ward,2024-08-30,1500000.0,2024-10-03,Unknown,UNKNOWN,resolved,,,,,,,,,
